ds,y
2017-08-14,72.9260025024414
2017-08-15,73.04000091552734
2017-08-16,72.5999984741211
2017-08-17,72.24199676513672
2017-08-18,70.58200073242188
2017-08-21,69.16400146484375
2017-08-22,68.22599792480469
2017-08-23,67.7979965209961
2017-08-24,70.50399780273438
2017-08-25,70.8479995727539
2017-08-28,69.45600128173828
2017-08-29,67.89600372314453
2017-08-30,69.93399810791016
2017-08-31,70.70999908447266
2017-09-01,71.2239990234375
2017-09-05,70.76000213623047
2017-09-06,69.9000015258789
2017-09-07,69.19599914550781
2017-09-08,69.7979965209961
2017-09-11,70.2699966430664
2017-09-12,72.89800262451172
2017-09-13,72.76399993896484
2017-09-14,72.86599731445312
2017-09-15,74.9020004272461
2017-09-18,76.05000305175781
2017-09-19,76.0
2017-09-20,74.5999984741211
2017-09-21,74.9800033569336
2017-09-22,73.2979965209961
2017-09-25,70.62999725341797
2017-09-26,70.18599700927734
2017-09-27,69.9800033569336
2017-09-28,67.97599792480469
2017-09-29,68.37200164794922
2017-10-02,68.50399780273438
2017-10-03,67.18000030517578
2017-10-04,70.25
2017-10-05,71.19999694824219
2017-10-06,70.62000274658203
2017-10-09,69.93000030517578
2017-10-10,69.36000061035156
2017-10-11,70.77799987792969
2017-10-12,70.58999633789062
2017-10-13,71.39600372314453
2017-10-16,70.75199890136719
2017-10-17,70.18199920654297
2017-10-18,71.19400024414062
2017-10-19,71.11199951171875
2017-10-20,70.53800201416016
2017-10-23,69.97599792480469
2017-10-24,67.76000213623047
2017-10-25,67.33999633789062
2017-10-26,65.55599975585938
2017-10-27,63.95000076293945
2017-10-30,63.83599853515625
2017-10-31,64.0459976196289
2017-11-01,66.44999694824219
2017-11-02,60.0260009765625
2017-11-03,59.900001525878906
2017-11-06,61.400001525878906
2017-11-07,60.20399856567383
2017-11-08,61.099998474121094
2017-11-09,60.5
2017-11-10,60.5
2017-11-13,60.0260009765625
2017-11-14,63.0
2017-11-15,61.20199966430664
2017-11-16,62.79800033569336
2017-11-17,65.13400268554688
2017-11-20,62.757999420166016
2017-11-21,62.172000885009766
2017-11-22,63.354000091552734
2017-11-24,62.757999420166016
2017-11-27,62.650001525878906
2017-11-28,63.27199935913086
2017-11-29,63.459999084472656
2017-11-30,61.71200180053711
2017-12-01,61.0880012512207
2017-12-04,61.29999923706055
2017-12-05,60.400001525878906
2017-12-06,60.02000045776367
2017-12-07,62.400001525878906
2017-12-08,62.91999816894531
2017-12-11,62.92599868774414
2017-12-12,66.08999633789062
2017-12-13,68.18599700927734
2017-12-14,68.2020034790039
2017-12-15,68.40799713134766
2017-12-18,68.9800033569336
2017-12-19,68.052001953125
2017-12-20,66.53800201416016
2017-12-21,65.91799926757812
2017-12-22,65.9020004272461
2017-12-26,64.76599884033203
2017-12-27,63.20000076293945
2017-12-28,62.349998474121094
2017-12-29,63.236000061035156
2018-01-02,62.400001525878906
2018-01-03,64.19999694824219
2018-01-04,62.57400131225586
2018-01-05,63.32400131225586
2018-01-08,63.20000076293945
2018-01-09,67.03199768066406
2018-01-10,66.44000244140625
2018-01-11,67.0479965209961
2018-01-12,67.72599792480469
2018-01-16,67.50800323486328
2018-01-17,68.09400177001953
2018-01-18,69.13400268554688
2018-01-19,69.0
2018-01-22,69.87999725341797
2018-01-23,72.0
2018-01-24,70.91600036621094
2018-01-25,69.65399932861328
2018-01-26,68.30000305175781
2018-01-29,67.97000122070312
2018-01-30,69.02799987792969
2018-01-31,69.50199890136719
2018-02-01,70.19999694824219
2018-02-02,69.68800354003906
2018-02-05,67.59400177001953
2018-02-06,65.04199981689453
2018-02-07,67.7979965209961
2018-02-08,68.66200256347656
2018-02-09,63.986000061035156
2018-02-12,63.22600173950195
2018-02-13,63.00400161743164
2018-02-14,64.16799926757812
2018-02-15,64.9000015258789
2018-02-16,66.5
2018-02-20,66.89399719238281
2018-02-21,67.20600128173828
2018-02-22,67.10600280761719
2018-02-23,69.56600189208984
2018-02-26,70.69999694824219
2018-02-27,71.25
2018-02-28,70.51399993896484
2018-03-01,69.00199890136719
2018-03-02,65.39600372314453
2018-03-05,66.47799682617188
2018-03-06,66.75
2018-03-07,65.08799743652344
2018-03-08,66.5719985961914
2018-03-09,64.81999969482422
2018-03-12,65.72200012207031
2018-03-13,65.72200012207031
2018-03-14,67.35199737548828
2018-03-15,65.8759994506836
2018-03-16,64.58599853515625
2018-03-19,63.29999923706055
2018-03-20,62.9739990234375
2018-03-21,62.04999923706055
2018-03-22,62.77799987792969
2018-03-23,62.25
2018-03-26,61.46799850463867
2018-03-27,60.79999923706055
2018-03-28,52.91600036621094
2018-03-29,51.29800033569336
2018-04-02,51.25199890136719
2018-04-03,53.9640007019043
2018-04-04,50.555999755859375
2018-04-05,57.86800003051758
2018-04-06,60.20000076293945
2018-04-09,60.07400131225586
2018-04-10,59.79399871826172
2018-04-11,60.14799880981445
2018-04-12,60.4640007019043
2018-04-13,60.720001220703125
2018-04-16,59.79999923706055
2018-04-17,57.77399826049805
2018-04-18,58.215999603271484
2018-04-19,58.215999603271484
2018-04-20,59.034000396728516
2018-04-23,58.257999420166016
2018-04-24,57.0
2018-04-25,56.70000076293945
2018-04-26,55.75
2018-04-27,57.07400131225586
2018-04-30,58.72200012207031
2018-05-01,58.70199966430664
2018-05-02,59.7140007019043
2018-05-03,55.757999420166016
2018-05-04,56.599998474121094
2018-05-07,59.5
2018-05-08,60.15999984741211
2018-05-09,60.082000732421875
2018-05-10,61.5
2018-05-11,61.540000915527344
2018-05-14,60.66400146484375
2018-05-15,57.00199890136719
2018-05-16,56.76599884033203
2018-05-17,57.18000030517578
2018-05-18,56.93000030517578
2018-05-21,56.26599884033203
2018-05-22,57.551998138427734
2018-05-23,55.551998138427734
2018-05-24,55.68000030517578
2018-05-25,55.5260009765625
2018-05-29,55.70199966430664
2018-05-30,56.65800094604492
2018-05-31,57.44200134277344
2018-06-01,57.172000885009766
2018-06-04,58.86800003051758
2018-06-05,59.540000915527344
2018-06-06,60.099998474121094
2018-06-07,63.22999954223633
2018-06-08,63.79999923706055
2018-06-11,64.50199890136719
2018-06-12,68.94000244140625
2018-06-13,69.34200286865234
2018-06-14,69.5260009765625
2018-06-15,70.76799774169922
2018-06-18,71.08000183105469
2018-06-19,73.03199768066406
2018-06-20,71.60800170898438
2018-06-21,72.4000015258789
2018-06-22,70.30799865722656
2018-06-25,66.02400207519531
2018-06-26,67.20999908447266
2018-06-27,69.0
2018-06-28,69.73200225830078
2018-06-29,70.66600036621094
2018-07-02,72.01399993896484
2018-07-03,66.3499984741211
2018-07-05,62.75199890136719
2018-07-06,60.9900016784668
2018-07-09,62.39799880981445
2018-07-10,64.91200256347656
2018-07-11,63.15999984741211
2018-07-12,64.28600311279297
2018-07-13,63.11600112915039
2018-07-16,62.34199905395508
2018-07-17,61.762001037597656
2018-07-18,65.0
2018-07-19,63.26599884033203
2018-07-20,64.24600219726562
2018-07-23,60.36800003051758
2018-07-24,60.88399887084961
2018-07-25,59.347999572753906
2018-07-26,60.970001220703125
2018-07-27,61.45000076293945
2018-07-30,59.18000030517578
2018-07-31,58.45000076293945
2018-08-01,59.597999572753906
2018-08-02,65.68800354003906
2018-08-03,69.56199645996094
2018-08-06,69.09200286865234
2018-08-07,68.76799774169922
2018-08-08,73.81800079345703
2018-08-09,73.11000061035156
2018-08-10,70.80000305175781
2018-08-13,72.22599792480469
2018-08-14,71.69000244140625
2018-08-15,68.38200378417969
2018-08-16,67.98200225830078
2018-08-17,64.69999694824219
2018-08-20,58.34000015258789
2018-08-21,62.12200164794922
2018-08-22,64.17400360107422
2018-08-23,63.827999114990234
2018-08-24,64.13999938964844
2018-08-27,63.599998474121094
2018-08-28,63.68199920654297
2018-08-29,62.05400085449219
2018-08-30,60.45199966430664
2018-08-31,60.400001525878906
2018-09-04,59.38800048828125
2018-09-05,57.0099983215332
2018-09-06,56.959999084472656
2018-09-07,52.02000045776367
2018-09-10,54.652000427246094
2018-09-11,55.89400100708008
2018-09-12,56.28799819946289
2018-09-13,57.604000091552734
2018-09-14,57.75199890136719
2018-09-17,58.007999420166016
2018-09-18,59.3380012512207
2018-09-19,56.10200119018555
2018-09-20,60.71200180053711
2018-09-21,59.540000915527344
2018-09-24,59.69599914550781
2018-09-25,60.0
2018-09-26,60.38199996948242
2018-09-27,62.58000183105469
2018-09-28,54.051998138427734
2018-10-01,61.15399932861328
2018-10-02,62.790000915527344
2018-10-03,60.66600036621094
2018-10-04,58.790000915527344
2018-10-05,54.93000030517578
2018-10-08,52.90399932861328
2018-10-09,51.04999923706055
2018-10-10,52.922000885009766
2018-10-11,51.50600051879883
2018-10-12,52.20000076293945
2018-10-15,51.8120002746582
2018-10-16,53.13999938964844
2018-10-17,56.47999954223633
2018-10-18,53.858001708984375
2018-10-19,53.47800064086914
2018-10-22,52.13600158691406
2018-10-23,52.77399826049805
2018-10-24,60.209999084472656
2018-10-25,63.444000244140625
2018-10-26,61.650001525878906
2018-10-29,67.49400329589844
2018-10-30,65.6780014038086
2018-10-31,66.50800323486328
2018-11-01,67.6520004272461
2018-11-02,68.74800109863281
2018-11-05,68.0999984741211
2018-11-06,67.81400299072266
2018-11-07,68.66799926757812
2018-11-08,69.69999694824219
2018-11-09,69.80000305175781
2018-11-12,69.67400360107422
2018-11-13,66.63200378417969
2018-11-14,68.54000091552734
2018-11-15,68.46600341796875
2018-11-16,69.03800201416016
2018-11-19,71.26799774169922
2018-11-20,68.3499984741211
2018-11-21,70.4000015258789
2018-11-23,66.87000274658203
2018-11-26,65.0
2018-11-27,68.01000213623047
2018-11-28,69.197998046875
2018-11-29,69.4000015258789
2018-11-30,68.36599731445312
2018-12-03,72.0
2018-12-04,71.20999908447266
2018-12-06,71.2020034790039
2018-12-07,73.80000305175781
2018-12-10,72.0
2018-12-11,73.98200225830078
2018-12-12,73.88400268554688
2018-12-13,74.02999877929688
2018-12-14,75.0
2018-12-17,72.4000015258789
2018-12-18,70.10800170898438
2018-12-19,67.5199966430664
2018-12-20,65.41000366210938
2018-12-21,63.47999954223633
2018-12-24,62.70000076293945
2018-12-26,60.0
2018-12-27,63.96799850463867
2018-12-28,64.62000274658203
2018-12-31,67.55799865722656
2019-01-02,61.220001220703125
2019-01-03,61.400001525878906
2019-01-04,61.20000076293945
2019-01-07,64.34400177001953
2019-01-08,68.39199829101562
2019-01-09,67.0999984741211
2019-01-10,66.87999725341797
2019-01-11,68.41799926757812
2019-01-14,68.47599792480469
2019-01-15,67.0
2019-01-16,68.95600128173828
2019-01-17,69.24199676513672
2019-01-18,64.5999984741211
2019-01-22,60.9640007019043
2019-01-23,58.5
2019-01-24,56.60599899291992
2019-01-25,58.87799835205078
2019-01-28,58.582000732421875
2019-01-29,59.05400085449219
2019-01-30,60.09000015258789
2019-01-31,60.20000076293945
2019-02-01,61.08399963378906
2019-02-04,62.59600067138672
2019-02-05,62.49800109863281
2019-02-06,63.917999267578125
2019-02-07,62.65999984741211
2019-02-08,61.36600112915039
2019-02-11,62.31999969482422
2019-02-12,63.2400016784668
2019-02-13,62.470001220703125
2019-02-14,60.67599868774414
2019-02-15,60.900001525878906
2019-02-19,61.3120002746582
2019-02-20,60.88199996948242
2019-02-21,60.36199951171875
2019-02-22,58.89799880981445
2019-02-25,59.582000732421875
2019-02-26,58.444000244140625
2019-02-27,60.35599899291992
2019-02-28,63.784000396728516
2019-03-01,61.38800048828125
2019-03-04,59.624000549316406
2019-03-05,56.400001525878906
2019-03-06,55.29600143432617
2019-03-07,55.768001556396484
2019-03-08,55.38199996948242
2019-03-11,56.70399856567383
2019-03-12,57.29800033569336
2019-03-13,56.779998779296875
2019-03-14,58.4900016784668
2019-03-15,56.70199966430664
2019-03-18,55.20000076293945
2019-03-19,53.5
2019-03-20,53.9379997253418
2019-03-21,54.52000045776367
2019-03-22,54.51599884033203
2019-03-25,51.94200134277344
2019-03-26,52.88800048828125
2019-03-27,53.75
2019-03-28,55.43199920654297
2019-03-29,55.7400016784668
2019-04-01,56.52399826049805
2019-04-02,57.65999984741211
2019-04-03,57.4640007019043
2019-04-04,52.37799835205078
2019-04-05,53.97200012207031
2019-04-08,55.53799819946289
2019-04-09,54.33000183105469
2019-04-10,55.347999572753906
2019-04-11,53.65999984741211
2019-04-12,54.04399871826172
2019-04-15,53.72600173950195
2019-04-16,53.150001525878906
2019-04-17,54.95000076293945
2019-04-18,54.24599838256836
2019-04-22,53.79999923706055
2019-04-23,52.029998779296875
2019-04-24,52.77000045776367
2019-04-25,51.0
2019-04-26,49.29999923706055
2019-04-29,47.172000885009766
2019-04-30,48.4119987487793
2019-05-01,47.77000045776367
2019-05-02,49.104000091552734
2019-05-03,48.77199935913086
2019-05-06,50.00400161743164
2019-05-07,51.36000061035156
2019-05-08,49.38800048828125
2019-05-09,48.400001525878906
2019-05-10,47.95000076293945
2019-05-13,46.402000427246094
2019-05-14,45.86000061035156
2019-05-15,45.86399841308594
2019-05-16,45.89799880981445
2019-05-17,44.391998291015625
2019-05-20,40.560001373291016
2019-05-21,39.551998138427734
2019-05-22,39.81999969482422
2019-05-23,38.86800003051758
2019-05-24,39.965999603271484
2019-05-28,38.2400016784668
2019-05-29,37.41999816894531
2019-05-30,37.75
